district,subdistrict,count,mean,std,min,50%,80%,90%,max
闵行,梅陇,455.0,84.35733495942124,15.78733476650943,50.234427327528465,82.70821311790729,96.29752614975926,105.73728813559323,141.2529550827423
闵行,浦江,871.0,67.5205637591982,20.438142190683166,25.996533795493935,66.06756294189162,83.37827634559379,92.69226169118527,188.08777429467085
闵行,老闵行,987.0,59.995164821305536,14.876614842454325,17.007563890256456,57.407407407407405,71.35535033073452,80.10127121421871,116.09907120743034
闵行,航华,229.0,88.54913804515446,17.64825889558041,39.765195985608784,87.34939759036146,103.99115671963354,113.52507428294223,136.86026451983898
闵行,莘庄北广场,599.0,79.15630930861553,16.581882533554325,31.831927423205475,76.73586256263422,91.84470588235294,101.84122110424443,158.7897335219563
闵行,莘庄南广场,931.0,76.49538483108334,18.36019186389165,44.11116012351125,72.9591836734694,88.38111661996119,98.17244611059044,168.33397460561756
闵行,莘闵别墅,113.0,48.87695339430198,8.23593098600134,6.756756756756757,48.510048510048506,54.89600503750207,56.45842808726654,80.0
闵行,金汇,465.0,114.58523916420117,23.83232044519016,56.87988003516211,111.98738170347004,133.08763308763307,143.63232325454754,214.4912372482344
闵行,金虹桥,524.0,119.63383313187119,36.245517711247274,67.52287509646126,112.6964023174402,142.2910611987899,157.2280860253762,409.6681687832855
闵行,闵浦,852.0,50.21194564174282,10.760290510775857,22.974286471679772,49.983062330623305,57.89811939268463,64.6368299614429,86.1041197509604
闵行,静安新城,307.0,104.41577574811626,20.34085718424035,56.433408577878104,102.24948875255623,120.37759125685483,128.7081482677865,204.3478260869565
闵行,颛桥,836.0,65.94014885396275,17.65865764557484,27.169885886479275,63.09902871056645,75.06778935350364,84.04352588151272,252.63645845405028
闵行,马桥,55.0,65.75057744683855,25.478093786468932,30.529595015576323,60.79027355623101,85.40751586139581,107.67874555133467,132.5088339222615
闵行,龙柏,284.0,104.69177841220417,17.54723152064957,66.31166482467597,103.20565068736562,116.1548581762724,125.01776649746192,190.08264462809916
青浦,华新,297.0,55.605940187958765,11.873094291211862,28.07077237155495,55.309734513274336,65.50794001977668,70.44040404040405,113.56753482737733
青浦,夏阳,546.0,48.77013253114468,13.112171304744972,22.857142857142858,47.55388323496621,58.44914924016106,63.993566176470594,106.4437194127243
青浦,徐泾,1339.0,89.06540645385931,204.56690905459672,28.282828282828284,79.62962962962963,101.39513974311505,120.88820159940488,7500.0
青浦,朱家角,318.0,36.4581380098405,14.579827746969436,8.069288288772931,35.711513296515626,45.45454545454545,51.09327528862552,128.82171075231878
青浦,白鹤,57.0,32.31312362130552,5.0265961604598015,18.45018450184502,33.5946248600224,36.0912964969303,37.29634045304828,41.44218814753419
青浦,盈浦,817.0,49.86506069759747,12.042148778745311,25.160564126332517,49.45054945054945,58.07216066320783,63.91190742814483,152.4390243902439
青浦,练塘,1.0,27.82105497440463,,27.82105497440463,27.82105497440463,27.82105497440463,27.82105497440463,27.82105497440463
青浦,赵巷,998.0,58.8055396487703,21.603190391772436,15.203840055602614,55.15487620939558,72.33055072972786,86.33657623742876,275.73208614009985
青浦,重固,30.0,42.321283665128014,7.6122577453197735,29.152445961319685,42.343624518621205,46.26693329234709,47.666051994070216,70.18528916339136
青浦,金泽,7.0,48.50879393536719,38.67542330614347,16.045710707576706,36.734693877551024,84.43550639793526,101.72830140948179,110.83402604599613
青浦,香花桥,70.0,50.10285126840173,11.085929805213405,25.23303449504245,52.394494847891146,59.50412183392517,63.635903373225126,70.1086956521739
静安,不夜城,655.0,134.93266741167687,38.05548943678681,59.458413926499034,128.97175639894087,154.71453719600984,183.9682851447239,303.9883268482491
静安,南京西路,1057.0,180.848006797262,59.60169486526319,77.14726555803189,169.87542468856174,211.10115629068076,247.57008983890952,560.2352941176471
静安,大宁,1419.0,114.29572206911924,26.34141000169465,22.363860002236386,111.33931466868447,133.24506040813296,149.0694789081886,292.13483146067415
静安,彭浦,1179.0,89.45284231942567,18.342106517849473,45.88910133843212,88.43967150979154,104.79166666666667,113.32889997229148,168.796992481203
静安,曹家渡,909.0,150.1241707964552,40.66967564019799,70.39892725444184,143.07228915662648,171.82023917998526,190.44866882664283,412.5
